date,Dean (Lamaload to Bollington),Harrop Brook,Poynton Brook,Micker (Norbury) Brook,Micker Brook,Sinderland Brook,Mersey/ Manchester Ship Canal  (Irwell/Manchester Ship Canal to Bollin),Mersey (upstream of Manchester Ship Canal),Chorlton Brook (Princess Parkway to Mersey),Platt Brook (Source to Fallowfield Bk),Timperley Brook,Sinderland Brook (Fairywell Bk and Baguley Bk),Bollin (Source to Dean),Mobberley Brook,Birkin Brook - Source to Mobberley Brook,Sugar Brook,Dean (Bollington to Bollin),Birkin Brook - Mobberley Brook to River Bollin (including Rostherne Brook),Bollin (River Dean to Ashley Mill),Bollin (Ashley Mill to Manchester Ship Canal),Fallowfield Brook,Long Clough Brook,Glossop Brook (Long Clough Brook to Etherow),Glossop (Shelf) Brook (Source to Long Clough Brook),Hurst Brook,Etherow (Source to Woodhead Reservoir),Etherow (Woodhead Res. to Glossop Bk.),Crowden Great Brook,Heyden Brook,Goyt (Source to Randall Carr Brook),Randall Carr Brook,Todd Brook,Goyt (Randall Carr Brook to Sett).,Black Brook (Upper Mersey),Poise Brook,Goyt (Sett to Etherow),Sett,Goyt (Etherow to Mersey),Etherow (Glossop Brook to Goyt),Tame (Chew Brook to Swineshaw Brook),Tame (Swineshaw Brook to Mersey),Wilson Brook,Chew Brook,Tame (Source to Chew Brook)
2000-01-16,40.37445999007926,39.666599289574464,35.55681245951745,35.980374251757,30.187335914673003,33.554140014696166,37.06540055964935,31.348589382350838,30.658695069786766,31.92091923120886,31.38355588760067,30.68804696106571,36.8558920829689,31.620663115706254,33.14285520169607,31.609638715612018,32.59412402797053,33.35799624070834,30.986338153232758,35.035747527026636,31.035872342659186,37.032590056810946,36.47406763467963,37.242162872788576,37.7817738826095,46.186746418350246,37.44456202273784,41.56252982667739,45.72975889510599,39.722918790493445,38.948970565428986,39.61845467658835,38.59362220813744,39.54041528408231,32.88821693981813,35.82958418970259,38.39763040892511,33.25035575756027,35.091082234790115,36.194909083800404,33.7102166737703,34.67434763914595,40.5833625113112,41.652596108291625
2000-02-16,80.00855191825636,80.69942795178606,80.54566995837062,79.79188580770936,76.85799748332316,80.51821054778955,82.62339638872191,76.64123185703554,75.38340853527444,74.18666055432864,79.36712386014736,77.72861865262311,81.16862240871636,81.88395871576648,83.04447784526577,81.77185455021471,80.29345705171892,82.97210817977775,80.35899014093815,83.40137789926986,74.81536813784881,75.08554768178918,77.42025977204185,74.17372492054983,74.36475436490612,77.87512152287626,75.34014331274749,75.83208405755931,77.96125655045434,76.71390960387312,75.52929388989254,78.906947648596,79.70265778419524,74.40135959410061,78.27661685723669,79.6753771817792,76.52643537834453,77.89919267488062,77.38848014821514,74.62002566900493,75.25210685126189,75.92175335789398,74.71434568691363,74.97029342947926
2000-03-16,109.80178951914273,109.19382367021814,104.2125334650124,104.24189506856675,98.03293484640238,103.24284438578633,105.10880327624008,99.60866284198833,98.53676913694069,97.78131919158241,101.58705435837268,100.14879748022439,104.5848209687726,101.28747727819668,103.1274418271588,102.43156784059488,101.2107440720324,104.44708915111116,101.26518003980954,105.09114840135172,97.83485132585699,99.53861219791249,99.39752826081214,98.00276399906974,99.74792823058,105.15356399166245,97.432171305593,99.78442188540879,104.81303069424499,111.71804100856617,112.95885578193074,109.93111908637168,109.89610168014529,111.55857098643824,100.04216717138783,102.83603640300504,104.66921737662162,99.4989352032178,98.48796439190944,95.69987393195082,97.86255155789009,97.76158872766486,97.48240883902112,99.09127481239308
2000-04-16,132.56154430535187,133.19028429016393,135.0003867233981,133.12077311265145,135.6669678629019,143.2035600361021,144.18181158154974,138.35350104096625,137.23997344792093,135.07624488926632,141.33963235574205,139.50024138789738,134.65869649514514,141.05823183708432,142.97531275722102,142.212363082944,136.6904603672375,144.47630705688832,140.7865071052828,145.20256049591498,135.86711991965763,127.40428983824074,129.2170990679009,124.0852906509139,125.38278240792212,120.44463010392703,124.94740832539252,121.51093769986704,119.85682498086997,129.88884847609566,129.5642329432163,131.20780985879895,131.0260841475627,128.94615540118153,133.96799706532147,131.4977108636913,128.83690589020878,133.47736998009472,130.24365085121696,127.73003600475921,132.6865502012244,130.86765038412278,123.73247796191602,125.24173693454654
2000-05-16,204.51045357921242,206.57616016491957,212.0520532382624,208.87964703718004,216.3134100543168,227.7326079846752,230.1988467939133,220.57849911106044,218.6681303077874,214.70136658142644,224.79115793647068,222.26670507007623,210.18411963767386,222.94074191594945,225.20904451369825,224.89742663871317,216.26167700514236,228.19593468900823,223.57705114694133,230.2230213231516,216.29853427553377,197.33797530820516,200.95172984059573,193.24287197834963,193.96781889809748,188.85135238888486,196.10964681255572,191.941856724119,189.39478127347408,198.7819592506826,196.91615423188486,202.5195779208093,202.40923325235553,195.27435309437075,212.1544223953491,206.00645452598664,198.7150527780479,211.13478176635877,204.2228208235791,201.27065929984275,209.8738372493273,206.40867763348425,195.32267771786448,198.05029298303444
2000-06-16,148.28754138573666,147.89091353350358,143.6993280185832,143.98823213610598,138.58364347818952,144.2342995212363,148.10330733505705,140.57915152110786,139.48719241525095,139.37782982450955,141.58087976326388,140.4112900142274,144.13120941786448,141.01401244277065,143.0546135611479,141.6946742385878,140.992999097253,143.92966101215103,140.85230292134835,145.9605869324409,139.1164193034845,140.9472260815712,140.6687608628202,138.9484011391451,140.39100954064205,140.5842349734948,138.83265258591248,139.2472493995866,140.72943417347858,149.74153421620957,150.0084373949098,148.76343295820988,148.31488233415374,148.70863956635918,140.50835333347302,143.1497810546979,144.46316565141902,140.42062920374684,140.23820962812528,138.45834953880936,139.69479177277762,139.77089514722203,138.99952566006658,140.8722557389273
2000-07-16,139.4274682842219,140.78567835436374,145.4849114951336,142.05037758727437,150.18913411552458,160.69637694841848,162.68263855947123,154.98391934817408,153.2111895040416,148.7987536259584,158.536424637773,156.6144184051396,143.38439204011436,155.44031033723311,158.06522373443346,158.25396800441777,149.1501684350295,160.98083315913425,157.1165214532192,162.19512149240884,150.44162719624893,132.00754393994137,132.92588158731877,129.6772969403905,131.0180136831345,129.5796829024059,130.1128755810626,128.49032747183324,129.14946329656885,137.075878629389,137.3352215124377,137.87812199569794,137.24326373631234,136.87307352023984,144.6996097868145,137.30333604029502,134.35077461786727,143.00596288913502,134.9506191351664,132.26805294473814,142.42868744267116,137.98368071576203,129.08996107630634,130.7032756019889
2000-08-16,164.37139730526954,164.9555573316501,164.5100916074551,163.3501129879666,163.4753094932896,169.2464108302511,170.01807122978303,166.01880022765437,165.09590305420429,162.94833185677948,168.17543687257464,167.0401304066841,162.52581896817196,166.1956934845576,167.82298419833722,168.21498058405638,164.06360534007504,169.54384816371868,167.39887203585397,169.97883861395948,163.6133724961458,159.1868766749103,158.8775075925302,158.75849331868991,160.1648120432249,164.1830654912904,157.85386871577958,159.58164310518325,163.39043118702529,165.82085785857302,167.2520986638853,164.79125779307563,165.18387788540807,166.98794850219653,162.1600330710999,160.7972845725927,162.1545573167091,161.28933175151522,158.12701067898305,156.1802267335816,160.62816323570217,158.8939565742127,157.53779247380163,159.26139667803028
2000-09-16,107.6171486903849,108.92794148577865,109.78712296640283,108.35704099683257,110.30489225571883,115.8949112409636,116.10734488612209,112.7293566030983,111.75991337601809,108.72918575456166,115.27561501148485,114.14807162086854,106.74405191475022,112.76011383427328,114.06262347359265,115.05186485316119,110.22292058446892,116.3031128413258,114.48526795249933,116.56297526658638,109.90485172280935,99.89387659649275,99.60868414895782,98.83487115429604,99.72030323191292,103.80134411360437,99.09388491077708,101.29506871590714,104.78773290124852,108.45244552307612,108.98893907685621,108.33831919339106,108.32731216074893,107.9072617802197,107.82343082829038,104.88879796413593,103.91061327962176,106.46994334583138,100.87899771899592,98.30736706022023,105.00356360917614,102.44222723594028,99.34578174948322,100.76218527110491
2000-10-16,68.76665695415937,69.96911433224071,70.23521758698536,69.86354426660841,68.86677086876672,72.33030423956754,73.87289681606053,70.23373445680912,69.60596475881314,68.88058187674862,71.24394535314302,70.56476629382419,68.41199529717754,70.07286600117513,71.14102566463194,71.1103011100033,69.44794012647199,72.1828146000934,70.74658702511654,73.08506686326885,68.9590629426875,66.2756634122433,67.38316039037016,67.13013694815474,66.94064504005374,73.95713121330284,68.35621881133237,72.19785723416534,75.98218351756906,68.13818753639359,68.30984200998502,69.23010041112666,70.32346207086174,67.84546098730114,69.00704626911528,68.82504321291077,67.72099862584372,68.71586170910855,67.12981426638581,67.39147929887679,68.3673877314715,67.79630816776009,70.43735412489032,73.16485918434199
