date,Dean (Lamaload to Bollington),Harrop Brook,Poynton Brook,Micker (Norbury) Brook,Micker Brook,Sinderland Brook,Mersey/ Manchester Ship Canal  (Irwell/Manchester Ship Canal to Bollin),Mersey (upstream of Manchester Ship Canal),Chorlton Brook (Princess Parkway to Mersey),Platt Brook (Source to Fallowfield Bk),Timperley Brook,Sinderland Brook (Fairywell Bk and Baguley Bk),Bollin (Source to Dean),Mobberley Brook,Birkin Brook - Source to Mobberley Brook,Sugar Brook,Dean (Bollington to Bollin),Birkin Brook - Mobberley Brook to River Bollin (including Rostherne Brook),Bollin (River Dean to Ashley Mill),Bollin (Ashley Mill to Manchester Ship Canal),Fallowfield Brook,Long Clough Brook,Glossop Brook (Long Clough Brook to Etherow),Glossop (Shelf) Brook (Source to Long Clough Brook),Hurst Brook,Etherow (Source to Woodhead Reservoir),Etherow (Woodhead Res. to Glossop Bk.),Crowden Great Brook,Heyden Brook,Goyt (Source to Randall Carr Brook),Randall Carr Brook,Todd Brook,Goyt (Randall Carr Brook to Sett).,Black Brook (Upper Mersey),Poise Brook,Goyt (Sett to Etherow),Sett,Goyt (Etherow to Mersey),Etherow (Glossop Brook to Goyt),Tame (Chew Brook to Swineshaw Brook),Tame (Swineshaw Brook to Mersey),Wilson Brook,Chew Brook,Tame (Source to Chew Brook)
2011-01-01,2.949871087899276,2.9239038277935756,3.4625933152336947,3.360835978463402,4.495161348149281,4.603631325378451,4.427174010992894,5.033634527069403,5.37845413290675,5.395599061148724,4.610433866105084,4.81936818823947,3.545264228491099,3.859535462129165,3.822444147472672,4.090025062878576,3.835724348925782,4.024119879824012,4.3000251573674735,4.168810393909177,5.327996666520674,2.560851075481413,3.1872268131262893,2.2052135183347863,2.345120882889432,1.5916872198594711,2.3640094438524364,1.652259638868183,1.6289292652634102,2.6655491262737905,3.0200193641525335,2.693916271002631,3.257818813155002,2.881462840896235,4.093184154293884,3.3186646041846073,2.6752768581057826,4.135327794076798,3.372472896621862,3.059962926004459,4.498548243392368,3.921083230789184,1.9090120153577514,2.4551284305008587
2011-01-02,-0.8610704794370639,-0.9837810405047848,-0.7232853888350199,-0.6803506133212344,0.1573325001057728,0.5970441774066406,0.4543504103524605,0.8762026851550038,1.2384287034364831,1.3526713819646135,0.5241682505842805,0.6637750432254939,-0.4017453263766315,-0.16781711945902353,-0.06196571578244075,0.06566279446330661,-0.4473471957302405,0.11998385629480916,0.176622227245523,0.2643644294429477,1.2036870792075078,-1.0462443538801247,-0.3640268438442631,-1.3326151070536743,-1.1938144802778499,-1.856820747113818,-1.1602141077237789,-1.8119888135638582,-1.7936057911138772,-0.8540354829871858,-0.45006113039245893,-1.0361698152339736,-0.42430138430058745,-0.650127984300338,-0.058341943915418,-0.493893433971797,-0.9515450698434873,0.12809045228008625,-0.32760707664943867,-0.5330349406418039,0.6004883989769433,0.13442388994120594,-1.5820066578270533,-0.9815930193485767
2011-01-03,-1.78343646133354,-1.8034246914327259,-1.4616295862103144,-1.490301140310582,-0.8294949679457965,-0.41294366675155847,-0.4751366778872705,-0.2672017829538365,0.017711779979694465,0.07663129151495719,-0.5396066780177946,-0.45110493688947445,-1.3454772332998588,-1.022267653554675,-0.9698448393604466,-0.8444526715267038,-1.223416246530248,-0.7989727248252514,-0.7855065624908881,-0.6473344152107622,-0.025466428404263133,-1.9518107734341636,-1.3114205290370615,-2.225402401771174,-2.0878018441287383,-2.7022054267841162,-2.074748641360987,-2.6607565965509847,-2.642009238630372,-1.7967477787469373,-1.4117447530290235,-1.9140671787470944,-1.3346208841606908,-1.599376074425919,-0.982101996942321,-1.3659398787231267,-1.8452020265914484,-0.8606234471399101,-1.2894799314288021,-1.5722150428265778,-0.5715145084983764,-0.9639733176245391,-2.4782929850697295,-1.982051008823072
2011-01-04,-4.229557595331442,-4.369259176852875,-4.431761495452966,-4.210739929492903,-3.8077252741195635,-2.4281897748077395,-2.305793069621426,-2.6306187070399245,-2.357917492099717,-2.1913281166515755,-2.862812850575031,-2.888689376263408,-3.9623977462224333,-3.6371126880964835,-3.3201311652767846,-3.3560452390919955,-4.31183330083059,-2.992126466976708,-3.376186314944733,-2.648305112390411,-2.415061522711428,-3.9059053838877653,-3.2639735864594055,-4.020398545846874,-3.9445344722704307,-4.282601199054577,-3.815706127196364,-4.200600007390396,-4.153921148760014,-4.094973873731953,-3.715208341633619,-4.28753500379223,-3.6688559292588634,-3.797691780983982,-3.7776803191402797,-3.7530188961719055,-3.9447756533478557,-3.396989621883884,-3.3886417468482866,-3.351938669069718,-2.7739899735012954,-3.059518948545744,-4.015867407680963,-3.5270799141407916
2011-01-05,-0.154968365535761,-0.033724422377053184,0.4958464695377126,0.33100364246802894,1.0055918837740065,1.342367064084922,1.36890220246262,1.3731326760740645,1.5740624732481543,1.5155149504356755,1.1748938678931027,1.226743288661336,0.3273124577618629,0.8400330251144297,0.8633569534163641,0.9766174464872378,0.7636016202092815,1.0594922942086358,1.020448753425555,1.2277437441813068,1.4911492787244145,-0.43767879571500845,0.1317516292373797,-0.7239705938125519,-0.6039224520161183,-1.1424991456339504,-0.5893467029800405,-1.102483396401797,-1.081887928840819,-0.3030631210484923,0.010698367549533103,-0.27712384079809427,0.19740992770996887,-0.18366967052763872,0.7837099150688046,0.27235443204668097,-0.3203371131416409,0.7802053106415161,0.21511103094386985,-0.2023084435778038,0.8629096323385784,0.4738964354256298,-0.9740180825596743,-0.7096700063323955
2011-01-06,-0.033558420861842984,-0.2498402031618959,-0.15916970749918413,-0.04039437109822598,0.7900751283438835,1.2143185198987083,1.0717150660778456,1.6199061284901384,2.0075449758241497,2.1639445986268977,1.1207719619075396,1.3398222158076363,0.2089970097710089,0.2526286495586443,0.2570052370247433,0.5064517388323623,0.08177249099665766,0.4912647071833178,0.7037634211488655,0.7018087940433391,1.9859987926489053,-0.2852368396607389,0.3016466780603248,-0.5508993755132022,-0.4281616670585492,-1.0396639074592495,-0.3772269803884539,-0.9540910660291247,-0.9579055767256799,0.38781320317195633,0.7590836072755707,-0.12202136762781099,0.36575547326218294,0.34027820494448746,0.5640876488479948,0.1681913853288825,-0.16239574809514196,0.7832687255516015,0.3699871736569953,0.28795267655287865,1.370846716837056,0.8955949796772803,-0.6929070301312743,-0.12388973141762487
2011-01-07,-1.6411831468174403,-1.7339283917676314,-1.2832032247774783,-1.4420146754201548,-0.4114331904237854,-1.3764922142079912,-1.8203579155011493,-0.474560092234018,-0.05413946742633198,-0.014218792855927724,-0.979479017207698,-0.6243209748960814,-1.2354041204655006,-1.383570929769309,-1.6681460275650397,-1.2933621183117585,-0.9557271957019697,-1.7406906728645255,-1.0102879723111111,-1.8616610603585255,-0.026012126875618824,-2.4570433816272716,-2.157248912783672,-2.860253229103442,-2.6959530329949564,-3.4292005134613706,-2.8559142315332613,-3.5210613065296417,-3.533181664105529,-1.6979030720275448,-1.4869339377191555,-1.8677201513285677,-1.5842374817969274,-1.7612951707164022,-0.8569138818383514,-1.6885649662040008,-2.1804442275746285,-0.9815305391345656,-1.8533056962452015,-2.308580354484398,-0.832999218077729,-1.373827030121486,-3.365334311850657,-3.0436887885239603
2011-01-08,-0.531879284684774,-0.33811015536375866,0.31562125703218935,0.017354325081509078,0.6106467473270024,0.3422634797338747,0.22970271444234627,0.5895399407009443,0.8047489094831468,0.7708921385794073,0.39634272235196705,0.49362748220978003,0.0391817805284439,0.3567623868266799,0.22245830937594618,0.37936963575821336,0.5630799096689414,0.22979301522673642,0.43417495538432593,0.22601582584302876,0.7727157371737213,-1.0111430363026324,-0.5911996291426616,-1.3135876110488998,-1.2036657717599841,-1.756097430838144,-1.1948233165460742,-1.6853504454440809,-1.7333853791390659,-1.1229979977343751,-0.96184326227981,-0.7666661910989307,-0.4286701582512484,-0.9378728650271001,0.3718013482974711,-0.2396906811963197,-0.8695265928454905,0.2306349826503512,-0.4162262707865264,-0.7751729269008975,0.19049797134024793,-0.17707903321122945,-1.513357852250384,-1.1860408044412318
2011-01-09,-0.06148464768546316,-0.09210147180787039,0.024959397442504284,0.11782142714746956,0.6455426608734962,1.461472494673094,1.449933590969894,1.523829371666573,1.8468659122823823,2.0606290783949373,1.2353038828885996,1.2939753744215385,0.2915172224479349,0.5600282377979845,0.7648507773310058,0.783078171197153,0.1724681266855909,1.0015630976867187,0.8360257541536101,1.215870122816642,1.8257101596385243,0.2589703032704493,0.7339506067470358,0.21437275481255702,0.23275814918987978,0.062471733087776024,0.42475762735890016,0.16001872189717822,0.1611704758754113,-0.42437649300344765,-0.21130626950794265,-0.2142124683711415,0.25289312134698166,-0.017605240530985472,0.544612281467734,0.3623805016011565,0.15221624804649558,0.8107484553090256,0.7160734852851828,0.9558442139771673,1.4524110648771948,1.1289871253544743,0.39368352593358336,0.8771899508778216
2011-01-10,-0.7837410152019578,-0.8223759894800774,-0.6341677848311893,-0.6765902383463727,-0.1589201147103437,-0.14220739681258066,-0.26471846823766776,0.12706629388792354,0.3846054948467392,0.3771542484938967,-0.11975501944474963,-0.005562609505056792,-0.5224843615977395,-0.4538053552604086,-0.48418780289739477,-0.340501618978751,-0.46294105255595297,-0.4082244807558356,-0.24490135201160934,-0.3558643737895815,0.35608765166716366,-1.115073532938511,-0.9023594798563062,-1.3175884898848702,-1.2334049064481978,-1.5565913266737157,-1.2903989718895665,-1.5919888042481414,-1.5691251125141732,-0.9119843845062919,-0.7969431337619289,-0.9098221610598157,-0.6908726313027717,-0.8718161312244308,-0.3614267873855137,-0.7248827191941065,-0.9896714945494891,-0.3454867133865511,-0.7589783717404672,-1.0763602637472198,-0.21620241723837913,-0.516363928380586,-1.5546425429401654,-1.552396095732803
